Year,artist_link,Descrição,Fonte de Pesquisa,Type,Artist,Título,url,img_url,Medium,Error,0,0.1,0.2,0.3,0.4,Height (cm),Width (cm),Price (BRL),Price (USD),Medium_type,Sold,Year of sale
,https://www.catalogodasartes.com.br/cotacao/artista/Annita%20Catarina%20Malfatti%20-%20Anita%20Malfatti%20-%20Anita%20Malfati/,,Leilão de Arte Garcia Escritório de Arte 08 de novembro de 2007,Pinturas,Annita Catarina Malfatti - Anita Malfatti - Anita Malfati,Paisagem,https://www.catalogodasartes.com.br/obra/DBGcz/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_15283.jpg,Óleo sobre madeira,False,,,,,,24.0,19.0,21000.0,10500.0,pintura,False,2007
,https://www.catalogodasartes.com.br/cotacao/artista/Alberto%20Guignard%20-%20Alberto%20da%20Veiga%20Guignard/,,Leilão das Galerias - Abril de 2008,Pinturas,Alberto Guignard - Alberto da Veiga Guignard,São Sebastião,https://www.catalogodasartes.com.br/obra/DPeeP/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_19009.jpg,Óleo sobre madeira,False,,,,,,18.0,31.0,35800.0,20340.91,pintura,False,2008
1960.0,https://www.catalogodasartes.com.br/cotacao/artista/Ant%C3%B4nio%20Bandeira%20%281922-1967%29/,,Leilão Aloísio Cravo Novembro de 2008.,Pinturas,Antônio Bandeira (1922-1967),s/t,https://www.catalogodasartes.com.br/obra/zeBPP/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_30599.jpg,Aquarela,False,,,,,,25.0,37.0,9000.0,4186.05,pintura,False,2008
1981.0,https://www.catalogodasartes.com.br/cotacao/artista/Milton%20Dacosta/,"MILTON DACOSTA Vênus e pássaro. Acrílica sobre tela, 22 x 16 cm. Assinada no cid. Datada de 81 no verso. - Texto transcrito do catálogo do leilão.",Leilão Villa Antica 26 a 28 de Março de 2019,Pinturas,Milton Dacosta,Vênus e pássaro,https://www.catalogodasartes.com.br/obra/PezBtA/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_903567.jpg,Acrílica sobre tela,False,,,,,,16.0,22.0,4600.0,1182.52,pintura,False,2019
1968.0,https://www.catalogodasartes.com.br/cotacao/artista/Cildo%20Meireles%20%281948%29/,,Leilão James Lisboa - Novembro 2008,Pinturas,Cildo Meireles (1948),s/t,https://www.catalogodasartes.com.br/obra/zzDzt/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_33136.jpg,Técnica mista sobre papel,False,,,,,,37.0,30.0,7500.0,3409.09,outro,False,2008
1964.0,https://www.catalogodasartes.com.br/cotacao/artista/Milton%20Dacosta/,"""Vênus e pássaro"" - Nanquim - 16,5 x 24 cm - 1964 - a.c.i.d.",Leilão Renot 06 de Maio de 2013,Pinturas,Milton Dacosta,Vênus e pássaro,https://www.catalogodasartes.com.br/obra/DetAAz/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_106773.jpg,Nanquim,False,,,,,,24.0,16.5,3000.0,1500.0,desenho,False,2013
,https://www.catalogodasartes.com.br/cotacao/artista/Djanira%20da%20Motta%20e%20Silva/,"Gravura 63/100 - Esta obra entrou em pregão com o lance inicial de R$1.000,00.",Leilão Arte e Eventos Maio de 2011,Pinturas,Djanira da Motta e Silva,São Pedro,https://www.catalogodasartes.com.br/obra/BPzGB/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_59325.jpg,Gravura,False,,,,,,30.0,39.0,1000.0,602.41,reprodução,True,2011
,https://www.catalogodasartes.com.br/cotacao/artista/Di%20Cavalcanti%20%281897-1976%29/,"DI CAVALCANTI, Emiliano - ""Composição"" - nanquim - 28 x 40 cm - a.c.i.d. - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$3.800,00",Leilão Arte7 - 07 de Julho de 2020,Pinturas,Di Cavalcanti (1897-1976),Composição,https://www.catalogodasartes.com.br/obra/PUzzeG/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_943302.jpg,Nanquim,False,,,,,,40.0,28.0,7900.0,1482.18,desenho,True,2020
,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"Desenho a grafite, ""Homem"", Assinado pelo projeto PORTINARI, med.18 x 16,5 cm, emoldurado 45,5 x 43 cm. Número do registro FCO 511/250A. Estudo para o painel ""Guerra"" FCO 3799 Composição em preto e branco. Linhas de contorno e alguns sombreados. Estudo de meio-corpo de homem, contra fundo claro. Figura é muito magra, tem a cabeça para trás. vendo-se sobretudo o pescoço, o queixo e as narinas. - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$5.000,00",Leilão Ernani 13 e 14 de junho de 2023,Pinturas,Candido Portinari (1903-1962),Homem,https://www.catalogodasartes.com.br/obra/DDUPUeA/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1149407.jpg,Desenho à grafite,False,,,,,,16.5,18.0,7200.0,1484.54,desenho,True,2023
,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"PORTINARI (1903-1962) ""NOBRE E RELIGIOSO"" - Estudo para o painel ""A chegada de D. João VI"". Nanquin e Bico de Pena Medidas: 29 x 14,5 cm. 1952 Consta dedicatória à Antonio Callado, autor de um de seus livros biográficos. - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$38.000,00",Leilão Paiva Frade 10 e 11 de Outubro de 2022,Pinturas,Candido Portinari (1903-1962),"NOBRE E RELIGIOSO"" - Estudo para o painel",https://www.catalogodasartes.com.br/obra/DetBPtB/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1065965.jpg,Nanquim e bico de pena,False,,,,,,14.5,29.0,38000.0,7321.77,desenho,True,2022
1929.0,https://www.catalogodasartes.com.br/cotacao/artista/Di%20Cavalcanti%20%281897-1976%29/,"Di Cavalcanti (1897-1976) - Mulher - Desenho à lápis - 16,5 x 10 cm - Assinado e datado embaixo à direita - 1929 - Texto transcrito do catálogo do leilão.",Leilão Blombô 13 de Julho de 2020,Pinturas,Di Cavalcanti (1897-1976),Mulher,https://www.catalogodasartes.com.br/obra/PUGAec/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_942708.jpg,Desenho à lápis,False,,,,,,10.0,16.5,10000.0,1872.66,desenho,False,2020
1958.0,https://www.catalogodasartes.com.br/cotacao/artista/Ant%C3%B4nio%20Bandeira%20%281922-1967%29/,"aquarela e nanquim s/ papel, ass. e dat. 1958 inf. dir. 35 x 25,5 cm - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$17.000,00",Leilão Soraia Cals 12 de Dezembro de 2015,Pinturas,Antônio Bandeira (1922-1967),Sem Titulo,https://www.catalogodasartes.com.br/obra/AectPe/,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_708690.jpg,Aquarela e nanquim sobre papel,False,,,,,,25.5,35.0,17000.0,4415.58,pintura,True,2015
